pruning_iteration,sparsity_pct,weights_remaining_pct,test_accuracy,run_type,arch,seed
0,0.0,100.0,70.93,random_reinit,Conv-2,5
1,19.9103137136735,80.0896862863265,71.25,random_reinit,Conv-2,5
2,35.847544008452005,64.152455991548,70.45,random_reinit,Conv-2,5
3,48.60541475082958,51.39458524917042,70.22,random_reinit,Conv-2,5
4,58.818965485171795,41.181034514828205,69.55,random_reinit,Conv-2,5
5,66.99635804949185,33.00364195050816,69.86,random_reinit,Conv-2,5
6,73.54414981474041,26.45585018525959,69.91,random_reinit,Conv-2,5
7,78.7876610791185,21.212338920881507,68.0,random_reinit,Conv-2,5
8,82.98727363361755,17.012726366382452,68.29,random_reinit,Conv-2,5
9,86.3512650104906,13.648734989509398,67.33,random_reinit,Conv-2,5
10,89.04629443626028,10.953705563739714,65.96,random_reinit,Conv-2,5
11,91.20579624421529,8.79420375578471,64.7,random_reinit,Conv-2,5
12,92.93653650134667,7.063463498653334,64.51,random_reinit,Conv-2,5
13,94.32393736142731,5.676062638572683,62.37,random_reinit,Conv-2,5
14,95.43640164873592,4.56359835126408,60.03,random_reinit,Conv-2,5
15,96.32866092287546,3.671339077124533,59.66,random_reinit,Conv-2,5
16,97.04451903188846,2.9554809681115426,56.58,random_reinit,Conv-2,5
17,97.619037654569,2.3809623454310076,56.82,random_reinit,Conv-2,5
18,98.08032658512269,1.9196734148773118,55.63,random_reinit,Conv-2,5
19,98.45084575837389,1.549154241626118,51.46,random_reinit,Conv-2,5
20,98.7485910227222,1.2514089772778,51.64,random_reinit,Conv-2,5
