pruning_iteration,sparsity_pct,weights_remaining_pct,test_accuracy,run_type,arch,seed
0,0.0,100.0,80.61,winning_ticket,Conv-6,5
1,17.46943194361892,82.53056805638109,81.34,winning_ticket,Conv-6,5
2,31.824566244940698,68.1754337550593,82.34,winning_ticket,Conv-6,5
3,43.63125689904051,56.36874310095949,82.98,winning_ticket,Conv-6,5
4,53.350899351843985,46.64910064815601,82.79,winning_ticket,Conv-6,5
5,61.35984510769579,38.64015489230421,82.82,winning_ticket,Conv-6,5
6,67.96510146896493,32.03489853103507,82.19,winning_ticket,Conv-6,5
7,73.41777582010133,26.582224179898674,81.95,winning_ticket,Conv-6,5
8,77.92311461605955,22.076885383940446,81.19,winning_ticket,Conv-6,5
9,81.64908295830857,18.350917041691435,80.82,winning_ticket,Conv-6,5
10,84.73326363533441,15.266736364665592,80.51,winning_ticket,Conv-6,5
11,87.28856209844047,12.711437901559536,79.7,winning_ticket,Conv-6,5
12,89.40749624975234,10.592503750247657,77.98,winning_ticket,Conv-6,5
13,91.16622088251111,8.833779117488891,76.26,winning_ticket,Conv-6,5
14,92.62713693357108,7.372863066428915,76.47,winning_ticket,Conv-6,5
15,93.84176608360929,6.158233916390705,74.75,winning_ticket,Conv-6,5
16,94.85251974186974,5.147480258130254,74.38,winning_ticket,Conv-6,5
17,95.69424690781466,4.305753092185333,73.83,winning_ticket,Conv-6,5
18,96.39591470663157,3.60408529336843,71.0,winning_ticket,Conv-6,5
19,96.98113908465653,3.0188609153434665,68.38,winning_ticket,Conv-6,5
20,97.46964422178823,2.530355778211769,67.16,winning_ticket,Conv-6,5
